Order ID,Order Date,Region,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2025,2024-01-07,Central,Consumer,Technology,Accessories,Accessories Item 20,922.02,8,0.1,83.74
ORD-2026,2024-11-18,East,Home Office,Furniture,Chairs,Chairs Item 36,339.89,4,0.1,124.88
ORD-2027,2023-05-05,Central,Home Office,Technology,Machines,Machines Item 29,1701.45,9,0.0,342.69
ORD-2028,2023-11-05,South,Corporate,Technology,Phones,Phones Item 20,929.97,2,0.0,43.76
ORD-2029,2023-11-21,South,Home Office,Furniture,Tables,Tables Item 18,1305.44,7,0.0,166.13
ORD-2030,2024-02-27,South,Home Office,Furniture,Furnishings,Furnishings Item 7,133.92,6,0.2,14.4
ORD-2031,2024-03-06,East,Corporate,Furniture,Bookcases,Bookcases Item 48,1614.74,10,0.3,121.98
ORD-2032,2024-10-18,East,Consumer,Technology,Copiers,Copiers Item 42,113.39,3,0.2,30.82
ORD-2033,2024-10-05,South,Consumer,Furniture,Chairs,Chairs Item 37,410.71,5,0.1,-18.41
ORD-2034,2024-06-12,West,Consumer,Furniture,Chairs,Chairs Item 44,337.77,3,0.3,-0.63
ORD-2035,2023-05-17,South,Corporate,Technology,Machines,Machines Item 44,1515.94,5,0.0,169.23
ORD-2036,2023-03-28,Central,Consumer,Office Supplies,Storage,Storage Item 12,417.71,7,0.1,136.47
ORD-2037,2023-01-24,West,Consumer,Technology,Copiers,Copiers Item 41,1760.37,9,0.3,567.45
ORD-2038,2023-09-26,South,Consumer,Furniture,Chairs,Chairs Item 26,485.2,3,0.0,34.32
ORD-2039,2023-04-02,Central,Consumer,Office Supplies,Art,Art Item 37,1970.13,6,0.0,518.55
ORD-2040,2024-11-20,South,Corporate,Furniture,Chairs,Chairs Item 15,64.06,8,0.0,-10.31
ORD-2041,2023-10-22,West,Corporate,Office Supplies,Paper,Paper Item 9,933.22,8,0.2,322.46
ORD-2042,2024-11-24,West,Corporate,Technology,Accessories,Accessories Item 12,1082.02,4,0.2,106.78
ORD-2043,2023-09-26,East,Corporate,Technology,Accessories,Accessories Item 29,219.89,4,0.3,42.67
ORD-2044,2023-01-11,South,Consumer,Furniture,Bookcases,Bookcases Item 21,1645.99,8,0.0,46.5
ORD-2045,2024-01-28,West,Home Office,Office Supplies,Art,Art Item 17,1553.47,7,0.3,588.28
ORD-2046,2023-12-07,East,Consumer,Furniture,Chairs,Chairs Item 23,415.5,4,0.2,47.37
ORD-2047,2024-05-31,East,Corporate,Office Supplies,Binders,Binders Item 20,581.4,10,0.2,160.3
ORD-2048,2023-02-12,West,Home Office,Technology,Machines,Machines Item 17,1159.41,10,0.0,209.56
ORD-2049,2023-05-16,Central,Corporate,Furniture,Furnishings,Furnishings Item 46,1597.85,2,0.1,60.05
ORD-2050,2023-04-30,West,Corporate,Office Supplies,Art,Art Item 9,1831.03,6,0.0,219.39
ORD-2051,2023-10-17,Central,Corporate,Technology,Machines,Machines Item 49,324.33,5,0.3,70.55
ORD-2052,2023-11-20,South,Consumer,Technology,Machines,Machines Item 36,1588.59,8,0.0,-15.8
ORD-2053,2023-06-02,East,Consumer,Office Supplies,Art,Art Item 12,1715.79,1,0.0,589.69
ORD-2054,2024-12-23,Central,Consumer,Furniture,Furnishings,Furnishings Item 8,561.04,8,0.2,218.87
ORD-2055,2024-12-27,South,Corporate,Technology,Phones,Phones Item 30,290.02,9,0.2,-22.85
ORD-2056,2023-12-24,West,Consumer,Technology,Phones,Phones Item 19,376.61,2,0.0,126.69
ORD-2057,2024-11-10,Central,Home Office,Furniture,Tables,Tables Item 38,1312.04,10,0.0,-142.67
ORD-2058,2023-09-10,South,Consumer,Furniture,Tables,Tables Item 22,886.24,8,0.0,149.93
ORD-2059,2024-01-18,East,Corporate,Furniture,Bookcases,Bookcases Item 21,176.09,10,0.0,58.01
ORD-2060,2024-12-25,East,Corporate,Furniture,Chairs,Chairs Item 41,1609.17,8,0.2,165.94
ORD-2061,2024-11-02,Central,Consumer,Technology,Phones,Phones Item 21,1934.58,10,0.2,98.0
ORD-2062,2024-10-21,West,Consumer,Office Supplies,Paper,Paper Item 4,1968.38,5,0.1,395.16
ORD-2063,2024-02-13,South,Consumer,Office Supplies,Binders,Binders Item 16,1273.0,5,0.0,-127.84
ORD-2064,2023-06-16,East,Consumer,Technology,Phones,Phones Item 19,1765.04,7,0.2,99.71
ORD-2065,2024-05-17,East,Corporate,Office Supplies,Paper,Paper Item 44,332.84,7,0.1,-64.05
ORD-2066,2023-04-09,Central,Home Office,Office Supplies,Paper,Paper Item 13,1123.91,6,0.3,130.87
ORD-2067,2023-10-02,South,Corporate,Technology,Copiers,Copiers Item 28,1441.51,10,0.3,481.69
ORD-2068,2023-07-10,Central,Home Office,Furniture,Furnishings,Furnishings Item 6,168.02,7,0.2,40.14
ORD-2069,2023-08-18,South,Home Office,Furniture,Bookcases,Bookcases Item 34,382.95,3,0.2,120.59
ORD-2070,2024-03-23,Central,Corporate,Office Supplies,Binders,Binders Item 20,1639.94,2,0.2,204.13
ORD-2071,2024-06-19,Central,Consumer,Furniture,Tables,Tables Item 37,1423.38,7,0.1,-16.21
ORD-2072,2023-04-21,East,Home Office,Furniture,Chairs,Chairs Item 27,947.62,9,0.2,277.64
ORD-2073,2023-09-18,Central,Corporate,Furniture,Furnishings,Furnishings Item 50,923.94,10,0.0,
ORD-2074,2024-11-08,East,Home Office,Office Supplies,Binders,Binders Item 12,993.48,8,0.0,295.01
ORD-2075,2024-12-22,East,Corporate,Technology,Phones,Phones Item 38,677.06,5,0.1,-64.82
ORD-2076,2023-09-29,South,Home Office,Office Supplies,Art,Art Item 14,1426.91,6,0.0,421.78
ORD-2077,2023-04-19,Central,Home Office,Furniture,Chairs,Chairs Item 2,210.27,7,0.3,-11.79
ORD-2078,2023-06-25,East,Consumer,Furniture,Furnishings,Furnishings Item 45,292.52,8,0.2,2.56
ORD-2079,2024-09-23,Central,Home Office,Technology,Copiers,Copiers Item 20,906.2,6,0.2,225.91
ORD-2080,2023-07-15,West,Consumer,Furniture,Tables,Tables Item 45,1305.78,2,0.0,225.32
ORD-2081,2024-10-26,West,Corporate,Furniture,Chairs,Chairs Item 28,711.23,3,0.0,216.83
ORD-2082,2024-04-19,East,Corporate,Office Supplies,Paper,Paper Item 28,947.86,3,0.2,367.26
ORD-2083,2024-12-20,West,Consumer,Furniture,Chairs,Chairs Item 31,1271.94,8,0.2,-158.03
ORD-2084,2023-10-29,West,Consumer,Furniture,Furnishings,Furnishings Item 4,1355.59,10,0.2,-6.69
ORD-2085,2024-12-31,East,Home Office,Technology,Phones,Phones Item 32,1375.79,7,0.2,-217.67
ORD-2086,2024-02-14,East,Corporate,Office Supplies,Storage,Storage Item 38,358.01,8,0.3,112.22
ORD-2087,2023-03-04,West,Home Office,Office Supplies,Art,Art Item 28,462.09,9,0.0,139.66
ORD-2088,2024-10-25,East,Corporate,Office Supplies,Storage,Storage Item 8,565.76,7,0.2,105.08
ORD-2089,2024-03-22,South,Home Office,Technology,Machines,Machines Item 19,1391.36,1,0.0,149.7
ORD-2090,2024-03-24,South,Corporate,Office Supplies,Paper,Paper Item 15,617.57,4,0.3,-44.72
ORD-2091,2023-10-28,South,Consumer,Office Supplies,Storage,Storage Item 44,76.05,7,0.2,-1.34
ORD-2092,2024-09-28,South,Consumer,Office Supplies,Storage,Storage Item 45,1309.79,4,0.1,475.43
ORD-2093,2023-06-27,South,Consumer,Office Supplies,Binders,Binders Item 39,1743.7,4,0.0,452.73
ORD-2094,2023-11-07,South,Corporate,Technology,Phones,Phones Item 36,1579.01,4,0.0,314.21
ORD-2095,2024-01-01,Central,Corporate,Furniture,Chairs,Chairs Item 33,527.97,3,0.0,181.79
ORD-2096,2023-04-27,Central,Corporate,Furniture,Chairs,Chairs Item 8,1344.76,10,0.0,183.24
ORD-2097,2023-12-15,South,Corporate,Office Supplies,Paper,Paper Item 50,230.87,6,0.0,15.75
ORD-2098,2024-06-11,West,Home Office,Office Supplies,Storage,Storage Item 46,926.11,10,0.0,295.19
ORD-2099,2023-04-19,South,Consumer,Furniture,Furnishings,Furnishings Item 7,1097.83,10,0.3,31.0
ORD-2100,2024-10-07,East,Consumer,Office Supplies,Binders,Binders Item 24,1953.83,2,0.0,-260.97
ORD-2101,2024-05-25,South,Home Office,Furniture,Bookcases,Bookcases Item 42,850.87,2,0.0,-148.72
ORD-2102,2023-07-26,West,Consumer,Technology,Machines,Machines Item 50,1482.41,8,0.2,520.1
ORD-2103,2023-10-21,South,Corporate,Furniture,Tables,Tables Item 6,567.27,9,0.0,178.69
ORD-2104,2024-10-06,South,Corporate,Technology,Machines,Machines Item 49,591.51,4,0.0,204.94
ORD-2105,2024-03-15,West,Consumer,Office Supplies,Art,Art Item 30,1510.38,7,0.2,427.35
ORD-2106,2023-05-30,East,Corporate,Office Supplies,Storage,Storage Item 5,45.83,1,0.3,17.31
ORD-2107,2023-06-18,Central,Corporate,Furniture,Bookcases,Bookcases Item 26,1456.08,7,0.0,-24.97
ORD-2108,2024-12-31,East,Home Office,Furniture,Tables,Tables Item 27,1660.5,9,0.1,-51.62
ORD-2109,2023-01-09,Central,Corporate,Technology,Machines,Machines Item 40,1746.78,5,0.3,-231.36
ORD-2110,2023-07-30,South,Home Office,Furniture,Furnishings,Furnishings Item 40,1410.34,9,0.3,175.47
ORD-2111,2024-02-19,Central,Home Office,Office Supplies,Art,Art Item 6,202.1,4,0.1,-11.09
ORD-2112,2023-05-10,South,Home Office,Furniture,Bookcases,Bookcases Item 19,34.68,9,0.3,2.82
ORD-2113,2023-12-15,Central,Home Office,Furniture,Chairs,Chairs Item 2,609.52,3,0.0,96.92
ORD-2114,2024-03-08,West,Corporate,Office Supplies,Storage,Storage Item 47,601.5,9,0.0,-12.06
ORD-2115,2024-06-03,Central,Home Office,Furniture,Bookcases,Bookcases Item 4,1488.95,6,0.0,-254.78
ORD-2116,2024-08-09,South,Corporate,Office Supplies,Binders,Binders Item 22,1806.76,1,0.2,562.55
ORD-2117,2023-10-19,Central,Corporate,Furniture,Tables,Tables Item 46,1338.93,10,0.0,208.78
ORD-2118,2024-06-12,East,Corporate,Technology,Accessories,Accessories Item 50,1785.68,10,0.0,-158.57
ORD-2119,2024-12-29,East,Consumer,Technology,Copiers,Copiers Item 6,167.15,7,0.2,-9.41
ORD-2120,2024-05-02,South,Consumer,Furniture,Chairs,Chairs Item 5,1591.21,4,0.2,-285.14
ORD-2121,2024-08-21,South,Corporate,Technology,Copiers,Copiers Item 29,1169.79,8,0.2,464.71
ORD-2122,2023-05-28,South,Consumer,Office Supplies,Art,Art Item 32,1712.84,9,0.0,193.32
ORD-2123,2024-06-09,West,Home Office,Office Supplies,Art,Art Item 45,136.65,9,0.0,40.83
ORD-2124,2023-06-10,South,Consumer,Furniture,Furnishings,Furnishings Item 8,1201.97,9,0.1,-157.51
ORD-2125,2024-01-14,East,Consumer,Office Supplies,Art,Art Item 3,196.78,10,0.1,68.04
ORD-2126,2023-11-09,East,Corporate,Office Supplies,Paper,Paper Item 19,1341.71,6,0.1,399.26
ORD-2127,2024-08-26,West,Consumer,Technology,Phones,Phones Item 20,1759.17,7,0.0,251.67
ORD-2128,2024-05-15,West,Home Office,Technology,Accessories,Accessories Item 36,1039.72,1,0.0,60.57
ORD-2129,2024-05-07,East,Corporate,Technology,Phones,Phones Item 37,640.72,10,0.1,38.93
ORD-2130,2024-09-12,South,Corporate,Technology,Machines,Machines Item 33,1550.02,3,0.0,249.79
ORD-2131,2024-04-04,South,Home Office,Office Supplies,Art,Art Item 6,1786.12,3,0.1,117.93
ORD-2132,2024-02-09,South,Consumer,Office Supplies,Art,Art Item 3,1218.11,6,0.3,217.78
ORD-2133,2023-04-01,Central,Home Office,Office Supplies,Art,Art Item 37,1187.48,3,0.0,263.12
ORD-2134,2024-07-26,East,Home Office,Office Supplies,Storage,Storage Item 40,482.49,2,0.0,51.83
ORD-2135,2024-05-29,West,Corporate,Office Supplies,Binders,Binders Item 43,217.41,1,0.0,6.68
ORD-2136,2023-07-30,East,Corporate,Office Supplies,Paper,Paper Item 29,980.46,4,0.3,187.6
ORD-2137,2023-02-16,South,Home Office,Furniture,Bookcases,Bookcases Item 22,1901.56,8,0.0,304.99
ORD-2138,2024-06-24,South,Consumer,Technology,Accessories,Accessories Item 17,1489.75,6,0.2,154.58
ORD-2139,2023-06-22,East,Home Office,Furniture,Chairs,Chairs Item 12,1271.87,5,0.0,-200.24
ORD-2140,2024-02-22,West,Corporate,Technology,Phones,Phones Item 40,516.24,3,0.0,8.83
ORD-2141,2023-03-01,East,Home Office,Technology,Accessories,Accessories Item 7,950.26,5,0.2,-164.03
ORD-2142,2023-09-22,South,Corporate,Technology,Accessories,Accessories Item 4,288.65,7,0.0,-9.79
ORD-2143,2024-06-04,West,Corporate,Furniture,Tables,Tables Item 8,1943.35,9,0.2,-2.32
ORD-2144,2024-07-20,Central,Corporate,Technology,Phones,Phones Item 31,969.26,7,0.0,-79.81
ORD-2145,2023-10-03,West,Consumer,Furniture,Furnishings,Furnishings Item 44,1225.45,9,0.3,-38.71
ORD-2146,2024-08-04,West,Corporate,Furniture,Tables,Tables Item 6,421.92,7,0.2,46.39
ORD-2147,2024-07-07,West,Corporate,Office Supplies,Paper,Paper Item 35,20.96,3,0.0,
ORD-2148,2024-04-20,East,Consumer,Technology,Copiers,Copiers Item 42,445.95,10,0.1,-79.36
ORD-2149,2023-10-07,East,Corporate,Furniture,Chairs,Chairs Item 44,224.97,10,0.1,0.75
ORD-2150,2024-06-06,West,Home Office,Technology,Machines,Machines Item 11,1607.15,5,0.0,230.19
ORD-2151,2024-02-09,Central,Consumer,Office Supplies,Binders,Binders Item 47,1030.21,2,0.0,-24.63
ORD-2152,2024-09-17,South,Consumer,Office Supplies,Storage,Storage Item 44,1864.19,9,0.1,71.23
ORD-2153,2023-09-09,South,Corporate,Technology,Machines,Machines Item 14,183.31,6,0.1,31.21
ORD-2154,2023-05-17,East,Home Office,Technology,Machines,Machines Item 31,236.54,1,0.3,1.69
ORD-2155,2024-07-23,West,Corporate,Furniture,Chairs,Chairs Item 35,1019.75,8,0.2,330.94
ORD-2156,2024-03-31,East,Home Office,Furniture,Chairs,Chairs Item 25,992.16,2,0.1,219.62
ORD-2157,2024-12-14,South,Consumer,Office Supplies,Storage,Storage Item 30,1985.71,1,0.0,-240.48
ORD-2158,2023-08-15,South,Consumer,Technology,Accessories,Accessories Item 44,556.72,1,0.1,20.46
ORD-2159,2024-09-20,West,Consumer,Office Supplies,Storage,Storage Item 15,849.44,5,0.0,39.59
ORD-2160,2024-05-19,East,Corporate,Technology,Machines,Machines Item 1,1816.15,10,0.0,414.84
ORD-2161,2024-08-05,East,Corporate,Furniture,Furnishings,Furnishings Item 11,1219.73,9,0.2,-17.54
ORD-2162,2024-08-25,West,Consumer,Office Supplies,Paper,Paper Item 9,1649.34,3,0.0,615.26
ORD-2163,2024-11-25,Central,Consumer,Technology,Accessories,Accessories Item 40,1644.18,1,0.3,-327.29
ORD-2164,2024-10-18,East,Corporate,Technology,Copiers,Copiers Item 28,1276.44,1,0.1,
ORD-2165,2024-06-14,East,Home Office,Technology,Machines,Machines Item 24,522.64,8,0.2,-85.86
ORD-2166,2023-10-12,West,Consumer,Office Supplies,Binders,Binders Item 29,1211.55,7,0.3,256.79
ORD-2167,2023-12-09,South,Consumer,Technology,Phones,Phones Item 2,237.83,2,0.3,7.21
ORD-2168,2023-09-13,South,Consumer,Office Supplies,Paper,Paper Item 22,917.91,4,0.0,19.67
ORD-2169,2024-05-06,East,Consumer,Technology,Phones,Phones Item 38,250.84,7,0.0,12.89
ORD-2170,2023-04-21,Central,Consumer,Office Supplies,Storage,Storage Item 22,1504.84,8,0.0,-236.85
ORD-2171,2024-09-06,West,Consumer,Furniture,Bookcases,Bookcases Item 49,169.56,10,0.2,2.18
ORD-2172,2023-03-04,East,Consumer,Furniture,Furnishings,Furnishings Item 21,1884.03,1,0.2,378.96
ORD-2173,2024-03-28,West,Consumer,Office Supplies,Binders,Binders Item 40,1360.55,1,0.1,23.34
ORD-2174,2024-11-24,East,Consumer,Office Supplies,Art,Art Item 4,1191.38,1,0.3,-231.03
ORD-2175,2024-09-24,South,Consumer,Technology,Copiers,Copiers Item 39,1275.83,7,0.0,443.95
ORD-2176,2024-04-20,South,Corporate,Office Supplies,Binders,Binders Item 40,1229.02,7,0.3,398.47
ORD-2177,2024-06-13,East,Corporate,Furniture,Bookcases,Bookcases Item 13,1450.71,6,0.3,
ORD-2178,2024-12-31,East,Home Office,Furniture,Chairs,Chairs Item 13,1805.88,2,0.3,-289.18
ORD-2179,2024-03-07,Central,Corporate,Office Supplies,Paper,Paper Item 29,1072.6,8,0.3,-123.05
ORD-2180,2023-03-03,West,Consumer,Furniture,Tables,Tables Item 38,33.3,3,0.1,1.77
ORD-2181,2024-07-08,Central,Home Office,Technology,Machines,Machines Item 31,597.13,3,0.0,54.7
ORD-2182,2023-01-09,Central,Corporate,Technology,Machines,Machines Item 43,1158.63,9,0.3,-201.32
ORD-2183,2024-06-03,East,Consumer,Office Supplies,Paper,Paper Item 28,254.78,9,0.0,34.44
ORD-2184,2023-07-26,West,Home Office,Technology,Accessories,Accessories Item 13,692.9,2,0.1,164.57
ORD-2185,2024-12-10,South,Home Office,Office Supplies,Art,Art Item 37,1308.06,6,0.3,402.05
ORD-2186,2023-06-16,South,Corporate,Technology,Machines,Machines Item 3,1388.06,2,0.2,80.45
ORD-2187,2023-08-17,East,Home Office,Technology,Accessories,Accessories Item 40,1349.2,4,0.2,
ORD-2188,2023-12-06,South,Home Office,Furniture,Tables,Tables Item 26,619.56,7,0.0,169.38
ORD-2189,2023-03-17,Central,Consumer,Furniture,Chairs,Chairs Item 36,898.37,6,0.0,250.67
ORD-2190,2023-07-19,Central,Corporate,Furniture,Tables,Tables Item 3,1646.62,10,0.1,517.92
ORD-2191,2023-06-28,West,Corporate,Furniture,Tables,Tables Item 47,1834.1,4,0.1,107.46
ORD-2192,2023-07-20,West,Consumer,Furniture,Bookcases,Bookcases Item 17,644.54,1,0.0,96.24
ORD-2193,2024-11-01,West,Corporate,Furniture,Chairs,Chairs Item 14,748.63,2,0.1,120.26
ORD-2194,2024-01-17,West,Corporate,Technology,Copiers,Copiers Item 40,1414.12,3,0.3,301.27
ORD-2195,2023-05-14,East,Consumer,Technology,Phones,Phones Item 35,755.36,4,0.0,-75.45
ORD-2196,2024-03-15,Central,Home Office,Technology,Machines,Machines Item 49,866.75,4,0.0,-99.19
ORD-2197,2023-12-02,Central,Consumer,Office Supplies,Paper,Paper Item 41,1781.29,4,0.0,13.41
ORD-2198,2023-03-25,South,Consumer,Technology,Accessories,Accessories Item 5,317.37,8,0.3,-58.63
ORD-2199,2024-06-15,Central,Corporate,Furniture,Furnishings,Furnishings Item 21,1295.19,8,0.0,235.91
ORD-1636,2024-05-08,East,Consumer,Office Supplies,Binders,Binders Item 35,1561.9,3,0.3,-275.25
ORD-1683,2024-10-08,Central,Corporate,Furniture,Tables,Tables Item 26,1434.49,10,0.3,495.5
ORD-2033,2024-10-05,South,Consumer,Furniture,Chairs,Chairs Item 37,410.71,5,0.1,-18.41
ORD-1190,2024-02-19,South,Home Office,Furniture,Bookcases,Bookcases Item 8,245.15,7,0.1,53.45
ORD-2083,2024-12-20,West,Consumer,Furniture,Chairs,Chairs Item 31,1271.94,8,0.2,-158.03
ORD-1283,2023-02-13,West,Corporate,Technology,Machines,Machines Item 23,790.57,5,0.0,49.4
ORD-1817,2023-06-02,East,Corporate,Technology,Copiers,Copiers Item 8,1855.08,3,0.1,-109.85
ORD-1314,2023-02-04,East,Home Office,Furniture,Chairs,Chairs Item 44,83.0,8,0.3,-4.03
ORD-1537,2023-04-21,East,Home Office,Technology,Phones,Phones Item 45,1975.57,1,0.0,111.94
ORD-1664,2024-09-25,West,Consumer,Furniture,Tables,Tables Item 50,1320.83,6,0.0,130.65
ORD-1239,2023-03-10,East,Consumer,Office Supplies,Art,Art Item 24,1938.91,4,0.1,220.76
ORD-1135,2023-03-12,East,Home Office,Office Supplies,Art,Art Item 15,1620.63,4,0.1,463.61
ORD-1335,2023-05-21,East,Corporate,Furniture,Chairs,Chairs Item 46,355.01,4,0.0,120.01
ORD-1189,2023-02-13,East,Corporate,Furniture,Bookcases,Bookcases Item 30,1630.79,7,0.0,-50.37
ORD-1838,2024-01-14,Central,Consumer,Technology,Accessories,Accessories Item 1,171.03,9,0.0,7.15
ORD-1321,2023-11-04,West,Consumer,Office Supplies,Art,Art Item 4,430.78,3,0.2,-1.51
ORD-2146,2024-08-04,West,Corporate,Furniture,Tables,Tables Item 6,421.92,7,0.2,46.39
ORD-1228,2023-12-27,West,Consumer,Office Supplies,Storage,Storage Item 42,32.59,9,0.1,2.65
ORD-1480,2023-12-17,East,Consumer,Technology,Machines,Machines Item 11,174.77,3,0.2,28.29
ORD-2043,2023-09-26,East,Corporate,Technology,Accessories,Accessories Item 29,219.89,4,0.3,42.67
